date,brand,date_type,day_of_week,date_map,day_of_year,week_of_year
1327,6,1,7,2017-01-01,1,1
1327,9,1,7,2017-01-01,1,1
1328,1,1,1,2017-01-02,2,2
1328,4,1,1,2017-01-02,2,2
1328,5,1,1,2017-01-02,2,2
1328,6,1,1,2017-01-02,2,2
1328,8,1,1,2017-01-02,2,2
1328,9,1,1,2017-01-02,2,2
1329,1,4,2,2017-01-03,3,2
1329,2,4,2,2017-01-03,3,2
1329,3,4,2,2017-01-03,3,2
1329,4,4,2,2017-01-03,3,2
1329,5,4,2,2017-01-03,3,2
1329,6,4,2,2017-01-03,3,2
1329,7,4,2,2017-01-03,3,2
1329,8,4,2,2017-01-03,3,2
1329,9,4,2,2017-01-03,3,2
1329,10,4,2,2017-01-03,3,2
1330,1,4,3,2017-01-04,4,2
1330,2,4,3,2017-01-04,4,2
1330,3,4,3,2017-01-04,4,2
1330,4,4,3,2017-01-04,4,2
1330,5,4,3,2017-01-04,4,2
1330,6,4,3,2017-01-04,4,2
1330,7,4,3,2017-01-04,4,2
1330,8,4,3,2017-01-04,4,2
1330,9,4,3,2017-01-04,4,2
1330,10,4,3,2017-01-04,4,2
1331,1,4,4,2017-01-05,5,2
1331,2,4,4,2017-01-05,5,2
1331,3,4,4,2017-01-05,5,2
1331,4,4,4,2017-01-05,5,2
1331,5,4,4,2017-01-05,5,2
1331,6,4,4,2017-01-05,5,2
1331,7,4,4,2017-01-05,5,2
1331,8,4,4,2017-01-05,5,2
1331,9,4,4,2017-01-05,5,2
1331,10,4,4,2017-01-05,5,2
1332,1,4,5,2017-01-06,6,2
1332,2,4,5,2017-01-06,6,2
1332,3,4,5,2017-01-06,6,2
1332,4,4,5,2017-01-06,6,2
1332,5,4,5,2017-01-06,6,2
1332,6,4,5,2017-01-06,6,2
1332,7,4,5,2017-01-06,6,2
1332,8,4,5,2017-01-06,6,2
1332,9,4,5,2017-01-06,6,2
1332,10,4,5,2017-01-06,6,2
1333,1,3,6,2017-01-07,7,2
1333,2,3,6,2017-01-07,7,2
1333,3,3,6,2017-01-07,7,2
1333,4,3,6,2017-01-07,7,2
1333,5,3,6,2017-01-07,7,2
1333,6,3,6,2017-01-07,7,2
1333,7,3,6,2017-01-07,7,2
1333,8,3,6,2017-01-07,7,2
1333,9,3,6,2017-01-07,7,2
1333,10,3,6,2017-01-07,7,2
1334,1,2,1,2017-01-09,9,3
1334,2,2,1,2017-01-09,9,3
1334,3,2,1,2017-01-09,9,3
1334,4,2,1,2017-01-09,9,3
1334,5,2,1,2017-01-09,9,3
1334,6,2,1,2017-01-09,9,3
1334,7,2,1,2017-01-09,9,3
1334,8,2,1,2017-01-09,9,3
1334,9,2,1,2017-01-09,9,3
1334,10,2,1,2017-01-09,9,3
1335,1,2,2,2017-01-10,10,3
1335,2,2,2,2017-01-10,10,3
1335,3,2,2,2017-01-10,10,3
1335,4,2,2,2017-01-10,10,3
1335,5,2,2,2017-01-10,10,3
1335,6,2,2,2017-01-10,10,3
1335,7,2,2,2017-01-10,10,3
1335,8,2,2,2017-01-10,10,3
1335,9,2,2,2017-01-10,10,3
1335,10,2,2,2017-01-10,10,3
1336,1,2,3,2017-01-11,11,3
1336,2,2,3,2017-01-11,11,3
1336,3,2,3,2017-01-11,11,3
1336,4,2,3,2017-01-11,11,3
1336,5,2,3,2017-01-11,11,3
1336,6,2,3,2017-01-11,11,3
1336,7,2,3,2017-01-11,11,3
1336,8,2,3,2017-01-11,11,3
1336,9,2,3,2017-01-11,11,3
1336,10,2,3,2017-01-11,11,3
1337,1,2,4,2017-01-12,12,3
1337,2,2,4,2017-01-12,12,3
1337,3,2,4,2017-01-12,12,3
1337,4,2,4,2017-01-12,12,3
1337,5,2,4,2017-01-12,12,3
1337,6,2,4,2017-01-12,12,3
1337,7,2,4,2017-01-12,12,3
1337,8,2,4,2017-01-12,12,3
1337,9,2,4,2017-01-12,12,3
1337,10,2,4,2017-01-12,12,3
1338,1,2,5,2017-01-13,13,3
1338,2,2,5,2017-01-13,13,3
1338,3,2,5,2017-01-13,13,3
1338,4,2,5,2017-01-13,13,3
1338,5,2,5,2017-01-13,13,3
1338,6,2,5,2017-01-13,13,3
1338,7,2,5,2017-01-13,13,3
1338,8,2,5,2017-01-13,13,3
1338,9,2,5,2017-01-13,13,3
1338,10,2,5,2017-01-13,13,3
1339,1,3,6,2017-01-14,14,3
1339,2,3,6,2017-01-14,14,3
1339,3,3,6,2017-01-14,14,3
1339,4,3,6,2017-01-14,14,3
1339,5,3,6,2017-01-14,14,3
1339,6,3,6,2017-01-14,14,3
1339,7,3,6,2017-01-14,14,3
1339,8,3,6,2017-01-14,14,3
1339,9,3,6,2017-01-14,14,3
1340,5,3,7,2017-01-15,15,3
1340,6,3,7,2017-01-15,15,3
1340,9,3,7,2017-01-15,15,3
1341,1,2,1,2017-01-16,16,4
1341,2,2,1,2017-01-16,16,4
1341,3,2,1,2017-01-16,16,4
1341,4,2,1,2017-01-16,16,4
1341,5,2,1,2017-01-16,16,4
1341,6,2,1,2017-01-16,16,4
1341,7,2,1,2017-01-16,16,4
1341,8,2,1,2017-01-16,16,4
1341,9,2,1,2017-01-16,16,4
1341,10,2,1,2017-01-16,16,4
1342,1,2,2,2017-01-17,17,4
1342,2,2,2,2017-01-17,17,4
1342,3,2,2,2017-01-17,17,4
1342,4,2,2,2017-01-17,17,4
1342,5,2,2,2017-01-17,17,4
1342,6,2,2,2017-01-17,17,4
1342,7,2,2,2017-01-17,17,4
1342,8,2,2,2017-01-17,17,4
1342,9,2,2,2017-01-17,17,4
1342,10,2,2,2017-01-17,17,4
1343,1,2,3,2017-01-18,18,4
1343,2,2,3,2017-01-18,18,4
1343,3,2,3,2017-01-18,18,4
1343,4,2,3,2017-01-18,18,4
1343,5,2,3,2017-01-18,18,4
1343,6,2,3,2017-01-18,18,4
1343,7,2,3,2017-01-18,18,4
1343,8,2,3,2017-01-18,18,4
1343,9,2,3,2017-01-18,18,4
1343,10,2,3,2017-01-18,18,4
1344,1,2,4,2017-01-19,19,4
1344,2,2,4,2017-01-19,19,4
1344,3,2,4,2017-01-19,19,4
1344,4,2,4,2017-01-19,19,4
1344,5,2,4,2017-01-19,19,4
1344,6,2,4,2017-01-19,19,4
1344,7,2,4,2017-01-19,19,4
1344,8,2,4,2017-01-19,19,4
1344,9,2,4,2017-01-19,19,4
1344,10,2,4,2017-01-19,19,4
1345,1,2,5,2017-01-20,20,4
1345,2,2,5,2017-01-20,20,4
1345,3,2,5,2017-01-20,20,4
1345,4,2,5,2017-01-20,20,4
1345,5,2,5,2017-01-20,20,4
1345,6,2,5,2017-01-20,20,4
1345,7,2,5,2017-01-20,20,4
1345,8,2,5,2017-01-20,20,4
1345,9,2,5,2017-01-20,20,4
1345,10,2,5,2017-01-20,20,4
1346,1,3,6,2017-01-21,21,4
1346,2,3,6,2017-01-21,21,4
1346,3,3,6,2017-01-21,21,4
1346,4,3,6,2017-01-21,21,4
1346,5,3,6,2017-01-21,21,4
1346,6,3,6,2017-01-21,21,4
1346,7,3,6,2017-01-21,21,4
1346,8,3,6,2017-01-21,21,4
1346,9,3,6,2017-01-21,21,4
1346,10,3,6,2017-01-21,21,4
1347,1,0,7,2017-01-22,22,4
1347,2,0,7,2017-01-22,22,4
1347,3,0,7,2017-01-22,22,4
1347,4,0,7,2017-01-22,22,4
1347,5,0,7,2017-01-22,22,4
1347,6,0,7,2017-01-22,22,4
1347,7,0,7,2017-01-22,22,4
1347,8,0,7,2017-01-22,22,4
1347,9,0,7,2017-01-22,22,4
1347,10,0,7,2017-01-22,22,4
1348,1,2,1,2017-01-23,23,5
1348,2,2,1,2017-01-23,23,5
1348,3,2,1,2017-01-23,23,5
1348,4,2,1,2017-01-23,23,5
1348,5,2,1,2017-01-23,23,5
1348,6,2,1,2017-01-23,23,5
1348,7,2,1,2017-01-23,23,5
1348,8,2,1,2017-01-23,23,5
1348,9,2,1,2017-01-23,23,5
1348,10,2,1,2017-01-23,23,5
1349,1,2,2,2017-01-24,24,5
1349,2,2,2,2017-01-24,24,5
1349,3,2,2,2017-01-24,24,5
1349,4,2,2,2017-01-24,24,5
1349,5,2,2,2017-01-24,24,5
1349,6,2,2,2017-01-24,24,5
1349,7,2,2,2017-01-24,24,5
1349,8,2,2,2017-01-24,24,5
1349,9,2,2,2017-01-24,24,5
1349,10,2,2,2017-01-24,24,5
1350,1,2,3,2017-01-25,25,5
1350,2,2,3,2017-01-25,25,5
1350,3,2,3,2017-01-25,25,5
1350,4,2,3,2017-01-25,25,5
1350,5,2,3,2017-01-25,25,5
1350,6,2,3,2017-01-25,25,5
1350,7,2,3,2017-01-25,25,5
1350,8,2,3,2017-01-25,25,5
1350,9,2,3,2017-01-25,25,5
1350,10,2,3,2017-01-25,25,5
1351,1,2,4,2017-01-26,26,5
1351,2,2,4,2017-01-26,26,5
1351,3,2,4,2017-01-26,26,5
1351,4,2,4,2017-01-26,26,5
1351,5,2,4,2017-01-26,26,5
1351,6,2,4,2017-01-26,26,5
1351,7,2,4,2017-01-26,26,5
1351,8,2,4,2017-01-26,26,5
1351,9,2,4,2017-01-26,26,5
1351,10,2,4,2017-01-26,26,5
1352,2,1,4,2017-02-02,33,6
1352,8,1,4,2017-02-02,33,6
1352,9,1,4,2017-02-02,33,6
1352,10,1,4,2017-02-02,33,6
1353,1,2,5,2017-02-03,34,6
1353,2,2,5,2017-02-03,34,6
1353,3,2,5,2017-02-03,34,6
1353,4,2,5,2017-02-03,34,6
1353,5,2,5,2017-02-03,34,6
1353,6,2,5,2017-02-03,34,6
1353,7,2,5,2017-02-03,34,6
1353,8,2,5,2017-02-03,34,6
1353,9,2,5,2017-02-03,34,6
1353,10,2,5,2017-02-03,34,6
1354,1,0,6,2017-02-04,35,6
1354,2,0,6,2017-02-04,35,6
1354,3,0,6,2017-02-04,35,6
1354,4,0,6,2017-02-04,35,6
1354,5,0,6,2017-02-04,35,6
1354,6,0,6,2017-02-04,35,6
1354,7,0,6,2017-02-04,35,6
1354,8,0,6,2017-02-04,35,6
1354,9,0,6,2017-02-04,35,6
1354,10,0,6,2017-02-04,35,6
1355,5,3,7,2017-02-05,36,6
1355,8,3,7,2017-02-05,36,6
1355,9,3,7,2017-02-05,36,6
1356,1,2,1,2017-02-06,37,7
1356,2,2,1,2017-02-06,37,7
1356,3,2,1,2017-02-06,37,7
1356,4,2,1,2017-02-06,37,7
1356,5,2,1,2017-02-06,37,7
1356,6,2,1,2017-02-06,37,7
1356,7,2,1,2017-02-06,37,7
1356,8,2,1,2017-02-06,37,7
1356,9,2,1,2017-02-06,37,7
1356,10,2,1,2017-02-06,37,7
1357,1,2,2,2017-02-07,38,7
1357,2,2,2,2017-02-07,38,7
1357,3,2,2,2017-02-07,38,7
1357,4,2,2,2017-02-07,38,7
1357,5,2,2,2017-02-07,38,7
1357,6,2,2,2017-02-07,38,7
1357,7,2,2,2017-02-07,38,7
1357,8,2,2,2017-02-07,38,7
1357,9,2,2,2017-02-07,38,7
1357,10,2,2,2017-02-07,38,7
1358,1,2,3,2017-02-08,39,7
1358,2,2,3,2017-02-08,39,7
1358,3,2,3,2017-02-08,39,7
1358,4,2,3,2017-02-08,39,7
1358,5,2,3,2017-02-08,39,7
1358,6,2,3,2017-02-08,39,7
1358,7,2,3,2017-02-08,39,7
1358,8,2,3,2017-02-08,39,7
1358,9,2,3,2017-02-08,39,7
1358,10,2,3,2017-02-08,39,7
1359,1,2,4,2017-02-09,40,7
1359,2,2,4,2017-02-09,40,7
1359,3,2,4,2017-02-09,40,7
1359,4,2,4,2017-02-09,40,7
1359,5,2,4,2017-02-09,40,7
1359,6,2,4,2017-02-09,40,7
1359,7,2,4,2017-02-09,40,7
1359,8,2,4,2017-02-09,40,7
1359,9,2,4,2017-02-09,40,7
1359,10,2,4,2017-02-09,40,7
1360,1,2,5,2017-02-10,41,7
1360,2,2,5,2017-02-10,41,7
1360,3,2,5,2017-02-10,41,7
1360,4,2,5,2017-02-10,41,7
1360,5,2,5,2017-02-10,41,7
1360,6,2,5,2017-02-10,41,7
1360,7,2,5,2017-02-10,41,7
1360,8,2,5,2017-02-10,41,7
1360,9,2,5,2017-02-10,41,7
1360,10,2,5,2017-02-10,41,7
1361,1,3,6,2017-02-11,42,7
1361,2,3,6,2017-02-11,42,7
1361,3,3,6,2017-02-11,42,7
1361,4,3,6,2017-02-11,42,7
1361,5,3,6,2017-02-11,42,7
1361,6,3,6,2017-02-11,42,7
1361,7,3,6,2017-02-11,42,7
1361,8,3,6,2017-02-11,42,7
1361,9,3,6,2017-02-11,42,7
1361,10,3,6,2017-02-11,42,7
1362,6,3,7,2017-02-12,43,7
1363,1,2,1,2017-02-13,44,8
1363,2,2,1,2017-02-13,44,8
1363,3,2,1,2017-02-13,44,8
1363,4,2,1,2017-02-13,44,8
1363,5,2,1,2017-02-13,44,8
1363,6,2,1,2017-02-13,44,8
1363,7,2,1,2017-02-13,44,8
1363,8,2,1,2017-02-13,44,8
1363,9,2,1,2017-02-13,44,8
1363,10,2,1,2017-02-13,44,8
1364,1,2,2,2017-02-14,45,8
1364,2,2,2,2017-02-14,45,8
1364,3,2,2,2017-02-14,45,8
1364,4,2,2,2017-02-14,45,8
1364,5,2,2,2017-02-14,45,8
1364,6,2,2,2017-02-14,45,8
1364,7,2,2,2017-02-14,45,8
1364,8,2,2,2017-02-14,45,8
1364,9,2,2,2017-02-14,45,8
1364,10,2,2,2017-02-14,45,8
1365,1,2,3,2017-02-15,46,8
1365,2,2,3,2017-02-15,46,8
1365,3,2,3,2017-02-15,46,8
1365,4,2,3,2017-02-15,46,8
1365,5,2,3,2017-02-15,46,8
1365,6,2,3,2017-02-15,46,8
1365,7,2,3,2017-02-15,46,8
1365,8,2,3,2017-02-15,46,8
1365,9,2,3,2017-02-15,46,8
1365,10,2,3,2017-02-15,46,8
1366,1,2,4,2017-02-16,47,8
1366,2,2,4,2017-02-16,47,8
1366,3,2,4,2017-02-16,47,8
1366,4,2,4,2017-02-16,47,8
1366,5,2,4,2017-02-16,47,8
1366,6,2,4,2017-02-16,47,8
1366,7,2,4,2017-02-16,47,8
1366,8,2,4,2017-02-16,47,8
1366,9,2,4,2017-02-16,47,8
1366,10,2,4,2017-02-16,47,8
1367,1,2,5,2017-02-17,48,8
1367,2,2,5,2017-02-17,48,8
1367,3,2,5,2017-02-17,48,8
1367,4,2,5,2017-02-17,48,8
1367,5,2,5,2017-02-17,48,8
1367,6,2,5,2017-02-17,48,8
1367,7,2,5,2017-02-17,48,8
1367,8,2,5,2017-02-17,48,8
1367,9,2,5,2017-02-17,48,8
1367,10,2,5,2017-02-17,48,8
1368,1,3,6,2017-02-18,49,8
1368,2,3,6,2017-02-18,49,8
1368,3,3,6,2017-02-18,49,8
1368,4,3,6,2017-02-18,49,8
1368,5,3,6,2017-02-18,49,8
1368,6,3,6,2017-02-18,49,8
1368,7,3,6,2017-02-18,49,8
1368,8,3,6,2017-02-18,49,8
1368,9,3,6,2017-02-18,49,8
1368,10,3,6,2017-02-18,49,8
1369,5,3,7,2017-02-19,50,8
1369,6,3,7,2017-02-19,50,8
1370,1,2,1,2017-02-20,51,9
1370,2,2,1,2017-02-20,51,9
1370,3,2,1,2017-02-20,51,9
1370,4,2,1,2017-02-20,51,9
1370,5,2,1,2017-02-20,51,9
1370,6,2,1,2017-02-20,51,9
1370,7,2,1,2017-02-20,51,9
1370,8,2,1,2017-02-20,51,9
1370,9,2,1,2017-02-20,51,9
1370,10,2,1,2017-02-20,51,9
1371,1,2,2,2017-02-21,52,9
1371,2,2,2,2017-02-21,52,9
1371,3,2,2,2017-02-21,52,9
1371,4,2,2,2017-02-21,52,9
1371,5,2,2,2017-02-21,52,9
1371,6,2,2,2017-02-21,52,9
1371,7,2,2,2017-02-21,52,9
1371,8,2,2,2017-02-21,52,9
1371,9,2,2,2017-02-21,52,9
1371,10,2,2,2017-02-21,52,9
1372,1,2,3,2017-02-22,53,9
1372,2,2,3,2017-02-22,53,9
1372,3,2,3,2017-02-22,53,9
1372,4,2,3,2017-02-22,53,9
1372,5,2,3,2017-02-22,53,9
1372,6,2,3,2017-02-22,53,9
1372,7,2,3,2017-02-22,53,9
1372,8,2,3,2017-02-22,53,9
1372,9,2,3,2017-02-22,53,9
1372,10,2,3,2017-02-22,53,9
1373,1,2,4,2017-02-23,54,9
1373,2,2,4,2017-02-23,54,9
1373,3,2,4,2017-02-23,54,9
1373,4,2,4,2017-02-23,54,9
1373,5,2,4,2017-02-23,54,9
1373,6,2,4,2017-02-23,54,9
1373,7,2,4,2017-02-23,54,9
1373,8,2,4,2017-02-23,54,9
1373,9,2,4,2017-02-23,54,9
1373,10,2,4,2017-02-23,54,9
1374,1,2,5,2017-02-24,55,9
1374,2,2,5,2017-02-24,55,9
1374,3,2,5,2017-02-24,55,9
1374,4,2,5,2017-02-24,55,9
1374,5,2,5,2017-02-24,55,9
1374,6,2,5,2017-02-24,55,9
1374,7,2,5,2017-02-24,55,9
1374,8,2,5,2017-02-24,55,9
1374,9,2,5,2017-02-24,55,9
1374,10,2,5,2017-02-24,55,9
1375,1,3,6,2017-02-25,56,9
1375,2,3,6,2017-02-25,56,9
1375,3,3,6,2017-02-25,56,9
1375,4,3,6,2017-02-25,56,9
1375,5,3,6,2017-02-25,56,9
1375,6,3,6,2017-02-25,56,9
1375,7,3,6,2017-02-25,56,9
1375,8,3,6,2017-02-25,56,9
1375,9,3,6,2017-02-25,56,9
1375,10,3,6,2017-02-25,56,9
1376,9,3,7,2017-02-26,57,9
1377,1,2,1,2017-02-27,58,10
1377,2,2,1,2017-02-27,58,10
1377,3,2,1,2017-02-27,58,10
1377,4,2,1,2017-02-27,58,10
1377,5,2,1,2017-02-27,58,10
1377,6,2,1,2017-02-27,58,10
1377,7,2,1,2017-02-27,58,10
1377,8,2,1,2017-02-27,58,10
1377,9,2,1,2017-02-27,58,10
1377,10,2,1,2017-02-27,58,10
1378,1,2,2,2017-02-28,59,10
1378,2,2,2,2017-02-28,59,10
1378,3,2,2,2017-02-28,59,10
1378,4,2,2,2017-02-28,59,10
1378,5,2,2,2017-02-28,59,10
1378,6,2,2,2017-02-28,59,10
1378,7,2,2,2017-02-28,59,10
1378,8,2,2,2017-02-28,59,10
1378,9,2,2,2017-02-28,59,10
1378,10,2,2,2017-02-28,59,10
1379,1,2,3,2017-03-01,60,10
1379,2,2,3,2017-03-01,60,10
1379,3,2,3,2017-03-01,60,10
1379,4,2,3,2017-03-01,60,10
1379,5,2,3,2017-03-01,60,10
1379,6,2,3,2017-03-01,60,10
1379,7,2,3,2017-03-01,60,10
1379,8,2,3,2017-03-01,60,10
1379,9,2,3,2017-03-01,60,10
1379,10,2,3,2017-03-01,60,10
1380,1,2,4,2017-03-02,61,10
1380,2,2,4,2017-03-02,61,10
1380,3,2,4,2017-03-02,61,10
1380,4,2,4,2017-03-02,61,10
1380,5,2,4,2017-03-02,61,10
1380,6,2,4,2017-03-02,61,10
1380,7,2,4,2017-03-02,61,10
1380,8,2,4,2017-03-02,61,10
1380,9,2,4,2017-03-02,61,10
1380,10,2,4,2017-03-02,61,10
1381,1,2,5,2017-03-03,62,10
1381,2,2,5,2017-03-03,62,10
1381,3,2,5,2017-03-03,62,10
1381,4,2,5,2017-03-03,62,10
1381,5,2,5,2017-03-03,62,10
1381,6,2,5,2017-03-03,62,10
1381,7,2,5,2017-03-03,62,10
1381,8,2,5,2017-03-03,62,10
1381,9,2,5,2017-03-03,62,10
1381,10,2,5,2017-03-03,62,10
1382,1,3,6,2017-03-04,63,10
1382,2,3,6,2017-03-04,63,10
1382,3,3,6,2017-03-04,63,10
1382,4,3,6,2017-03-04,63,10
1382,5,3,6,2017-03-04,63,10
1382,6,3,6,2017-03-04,63,10
1382,7,3,6,2017-03-04,63,10
1382,8,3,6,2017-03-04,63,10
1382,9,3,6,2017-03-04,63,10
1383,1,3,7,2017-03-05,64,10
1383,2,3,7,2017-03-05,64,10
1383,6,3,7,2017-03-05,64,10
1384,1,2,1,2017-03-06,65,11
1384,2,2,1,2017-03-06,65,11
1384,3,2,1,2017-03-06,65,11
1384,4,2,1,2017-03-06,65,11
1384,5,2,1,2017-03-06,65,11
1384,6,2,1,2017-03-06,65,11
1384,7,2,1,2017-03-06,65,11
1384,8,2,1,2017-03-06,65,11
1384,9,2,1,2017-03-06,65,11
1384,10,2,1,2017-03-06,65,11
1385,1,2,2,2017-03-07,66,11
1385,2,2,2,2017-03-07,66,11
1385,3,2,2,2017-03-07,66,11
1385,4,2,2,2017-03-07,66,11
1385,5,2,2,2017-03-07,66,11
1385,6,2,2,2017-03-07,66,11
1385,7,2,2,2017-03-07,66,11
1385,8,2,2,2017-03-07,66,11
1385,9,2,2,2017-03-07,66,11
1385,10,2,2,2017-03-07,66,11
1386,1,2,3,2017-03-08,67,11
1386,2,2,3,2017-03-08,67,11
1386,3,2,3,2017-03-08,67,11
1386,4,2,3,2017-03-08,67,11
1386,5,2,3,2017-03-08,67,11
1386,6,2,3,2017-03-08,67,11
1386,7,2,3,2017-03-08,67,11
1386,8,2,3,2017-03-08,67,11
1386,9,2,3,2017-03-08,67,11
1386,10,2,3,2017-03-08,67,11
1387,1,2,4,2017-03-09,68,11
1387,2,2,4,2017-03-09,68,11
1387,3,2,4,2017-03-09,68,11
1387,4,2,4,2017-03-09,68,11
1387,5,2,4,2017-03-09,68,11
1387,6,2,4,2017-03-09,68,11
1387,7,2,4,2017-03-09,68,11
1387,8,2,4,2017-03-09,68,11
1387,9,2,4,2017-03-09,68,11
1387,10,2,4,2017-03-09,68,11
1388,1,2,5,2017-03-10,69,11
1388,2,2,5,2017-03-10,69,11
1388,3,2,5,2017-03-10,69,11
1388,4,2,5,2017-03-10,69,11
1388,5,2,5,2017-03-10,69,11
1388,6,2,5,2017-03-10,69,11
1388,7,2,5,2017-03-10,69,11
1388,8,2,5,2017-03-10,69,11
1388,9,2,5,2017-03-10,69,11
1388,10,2,5,2017-03-10,69,11
1389,1,3,6,2017-03-11,70,11
1389,2,3,6,2017-03-11,70,11
1389,3,3,6,2017-03-11,70,11
1389,4,3,6,2017-03-11,70,11
1389,5,3,6,2017-03-11,70,11
1389,6,3,6,2017-03-11,70,11
1389,7,3,6,2017-03-11,70,11
1389,8,3,6,2017-03-11,70,11
1389,9,3,6,2017-03-11,70,11
1389,10,3,6,2017-03-11,70,11
1390,1,2,1,2017-03-13,72,12
1390,2,2,1,2017-03-13,72,12
1390,3,2,1,2017-03-13,72,12
1390,4,2,1,2017-03-13,72,12
1390,5,2,1,2017-03-13,72,12
1390,6,2,1,2017-03-13,72,12
1390,7,2,1,2017-03-13,72,12
1390,8,2,1,2017-03-13,72,12
1390,9,2,1,2017-03-13,72,12
1390,10,2,1,2017-03-13,72,12
1391,1,2,2,2017-03-14,73,12
1391,2,2,2,2017-03-14,73,12
1391,3,2,2,2017-03-14,73,12
1391,4,2,2,2017-03-14,73,12
1391,5,2,2,2017-03-14,73,12
1391,6,2,2,2017-03-14,73,12
1391,7,2,2,2017-03-14,73,12
1391,8,2,2,2017-03-14,73,12
1391,9,2,2,2017-03-14,73,12
1391,10,2,2,2017-03-14,73,12
1392,1,2,3,2017-03-15,74,12
1392,2,2,3,2017-03-15,74,12
1392,3,2,3,2017-03-15,74,12
1392,4,2,3,2017-03-15,74,12
1392,5,2,3,2017-03-15,74,12
1392,6,2,3,2017-03-15,74,12
1392,7,2,3,2017-03-15,74,12
1392,8,2,3,2017-03-15,74,12
1392,9,2,3,2017-03-15,74,12
1392,10,2,3,2017-03-15,74,12
1393,1,2,4,2017-03-16,75,12
1393,2,2,4,2017-03-16,75,12
1393,3,2,4,2017-03-16,75,12
1393,4,2,4,2017-03-16,75,12
1393,5,2,4,2017-03-16,75,12
1393,6,2,4,2017-03-16,75,12
1393,7,2,4,2017-03-16,75,12
1393,8,2,4,2017-03-16,75,12
1393,9,2,4,2017-03-16,75,12
1393,10,2,4,2017-03-16,75,12
1394,1,2,5,2017-03-17,76,12
1394,2,2,5,2017-03-17,76,12
1394,3,2,5,2017-03-17,76,12
1394,4,2,5,2017-03-17,76,12
1394,5,2,5,2017-03-17,76,12
1394,6,2,5,2017-03-17,76,12
1394,7,2,5,2017-03-17,76,12
1394,8,2,5,2017-03-17,76,12
1394,9,2,5,2017-03-17,76,12
1394,10,2,5,2017-03-17,76,12
1395,1,3,6,2017-03-18,77,12
1395,2,3,6,2017-03-18,77,12
1395,3,3,6,2017-03-18,77,12
1395,4,3,6,2017-03-18,77,12
1395,5,3,6,2017-03-18,77,12
1395,6,3,6,2017-03-18,77,12
1395,7,3,6,2017-03-18,77,12
1395,8,3,6,2017-03-18,77,12
1395,9,3,6,2017-03-18,77,12
1395,10,3,6,2017-03-18,77,12
1396,4,3,7,2017-03-19,78,12
1396,6,3,7,2017-03-19,78,12
1397,1,2,1,2017-03-20,79,13
1397,2,2,1,2017-03-20,79,13
1397,3,2,1,2017-03-20,79,13
1397,4,2,1,2017-03-20,79,13
1397,5,2,1,2017-03-20,79,13
1397,6,2,1,2017-03-20,79,13
1397,7,2,1,2017-03-20,79,13
1397,8,2,1,2017-03-20,79,13
1397,9,2,1,2017-03-20,79,13
1397,10,2,1,2017-03-20,79,13
1398,1,2,2,2017-03-21,80,13
1398,2,2,2,2017-03-21,80,13
1398,3,2,2,2017-03-21,80,13
1398,4,2,2,2017-03-21,80,13
1398,5,2,2,2017-03-21,80,13
1398,6,2,2,2017-03-21,80,13
1398,7,2,2,2017-03-21,80,13
1398,8,2,2,2017-03-21,80,13
1398,9,2,2,2017-03-21,80,13
1398,10,2,2,2017-03-21,80,13
1399,1,2,3,2017-03-22,81,13
1399,2,2,3,2017-03-22,81,13
1399,3,2,3,2017-03-22,81,13
1399,4,2,3,2017-03-22,81,13
1399,5,2,3,2017-03-22,81,13
1399,6,2,3,2017-03-22,81,13
1399,7,2,3,2017-03-22,81,13
1399,8,2,3,2017-03-22,81,13
1399,9,2,3,2017-03-22,81,13
1399,10,2,3,2017-03-22,81,13
1400,1,2,4,2017-03-23,82,13
1400,2,2,4,2017-03-23,82,13
1400,3,2,4,2017-03-23,82,13
1400,4,2,4,2017-03-23,82,13
1400,5,2,4,2017-03-23,82,13
1400,6,2,4,2017-03-23,82,13
1400,7,2,4,2017-03-23,82,13
1400,8,2,4,2017-03-23,82,13
1400,9,2,4,2017-03-23,82,13
1400,10,2,4,2017-03-23,82,13
1401,1,2,5,2017-03-24,83,13
1401,2,2,5,2017-03-24,83,13
1401,3,2,5,2017-03-24,83,13
1401,4,2,5,2017-03-24,83,13
1401,5,2,5,2017-03-24,83,13
1401,6,2,5,2017-03-24,83,13
1401,7,2,5,2017-03-24,83,13
1401,8,2,5,2017-03-24,83,13
1401,9,2,5,2017-03-24,83,13
1401,10,2,5,2017-03-24,83,13
1402,1,3,6,2017-03-25,84,13
1402,3,3,6,2017-03-25,84,13
1402,4,3,6,2017-03-25,84,13
1402,5,3,6,2017-03-25,84,13
1402,6,3,6,2017-03-25,84,13
1402,7,3,6,2017-03-25,84,13
1402,8,3,6,2017-03-25,84,13
1402,9,3,6,2017-03-25,84,13
1402,10,3,6,2017-03-25,84,13
1403,1,2,1,2017-03-27,86,14
1403,2,2,1,2017-03-27,86,14
1403,3,2,1,2017-03-27,86,14
1403,4,2,1,2017-03-27,86,14
1403,5,2,1,2017-03-27,86,14
1403,6,2,1,2017-03-27,86,14
1403,7,2,1,2017-03-27,86,14
1403,8,2,1,2017-03-27,86,14
1403,9,2,1,2017-03-27,86,14
1403,10,2,1,2017-03-27,86,14
1404,1,2,2,2017-03-28,87,14
1404,2,2,2,2017-03-28,87,14
1404,3,2,2,2017-03-28,87,14
1404,4,2,2,2017-03-28,87,14
